,localx_X,localy_X,vel_X,acc_X,laneID_X,dzone_X,int_X,section_X,direction_X,movement_X,space_headway_X,localy_Y,vel_Y,acc_Y,laneID_Y,dzone_Y,int_Y,section_Y,direction_Y,movement_Y,space_headway_Y,relative_x,relative_y,relative_distance,num_lanes,duration
12707,-11.219000000000001,1490.639,38.7,10.88,2.0,201.0,4.0,0.0,4.0,1.0,202.14,1431.816,33.8,-6.28,1.0,203.0,0.0,4.0,4.0,1.0,61.77,-2.3835365847888883,17.80335365847128,17.962200537229005,3.0,20000.0
12708,42.378,97.965,22.02,0.51,4.0,203.0,0.0,2.0,2.0,1.0,214.47,261.46299999999997,0.04,0.0,2.0,208.0,0.0,2.0,2.0,1.0,26.73,-15.156707317261708,-47.243292682957495,49.61506303763727,3.0,57500.0
12709,49.117,435.471,0.0,0.0,0.0,211.0,2.0,0.0,3.0,1.0,0.0,279.372,14.44,-11.23,4.0,203.0,0.0,2.0,2.0,1.0,39.95,21.90426829208552,39.9347560975712,45.54757637881694,3.0,50900.0
12710,34.098,178.206,0.32,-1.58,3.0,205.0,0.0,2.0,2.0,1.0,19.49,326.08799999999997,0.0,0.0,4.0,203.0,0.0,2.0,2.0,1.0,0.0,-22.78048780479855,-38.585975609802105,44.808795323963096,3.0,40000.0
12711,26.369,211.752,0.71,3.07,2.0,208.0,0.0,2.0,2.0,1.0,31.87,326.08799999999997,0.0,0.0,4.0,203.0,0.0,2.0,2.0,1.0,0.0,-21.05670731753202,-28.232926829283628,35.22049233619385,3.0,9000.0
12712,19.383,82.53299999999999,0.63,0.0,2.0,204.0,1.0,0.0,2.0,1.0,20.66,193.43099999999998,7.1,-0.42,1.0,208.0,0.0,2.0,2.0,1.0,26.55,-11.445426828761745,-31.85304878045316,33.846927658244965,3.0,3700.0
12713,20.28,311.315,17.45,2.5,1.0,207.0,0.0,2.0,2.0,1.0,92.9,369.707,42.04,0.0,3.0,201.0,2.0,0.0,4.0,1.0,111.24,5.7682926829041135,-23.685670731711287,24.377944919264426,3.0,3500.0
12714,20.032,251.37,21.5,11.15,1.0,208.0,0.0,2.0,2.0,1.0,52.6,366.435,15.99,4.04,0.0,203.0,2.0,0.0,1.0,3.0,0.0,-27.564939024017715,-22.93140243904995,35.85631159530328,3.0,1900.0
12715,24.197,188.601,0.05,0.0,2.0,208.0,0.0,2.0,2.0,1.0,23.12,58.346000000000004,7.56,-7.3,2.0,204.0,1.0,0.0,2.0,1.0,36.47,16.991158536771632,35.940548780490644,39.75452823345455,3.0,23600.0
12716,38.981,319.996,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,17.78,435.471,0.0,0.0,0.0,211.0,2.0,0.0,3.0,1.0,0.0,-19.97317073145518,-27.18810975614072,33.73604691097954,3.0,33900.0
12717,31.506999999999998,71.389,10.22,3.64,0.0,207.0,1.0,0.0,2.0,3.0,0.0,188.925,0.05,0.0,2.0,208.0,0.0,2.0,2.0,1.0,22.82,-11.621036585817889,-33.95945121947302,35.89279619166894,3.0,16800.0
12718,-23.686999999999998,1627.4070000000006,0.08,0.0,2.0,201.0,0.0,5.0,4.0,1.0,27.03,1599.536,0.11,0.0,1.0,203.0,0.0,5.0,4.0,1.0,0.0,-5.560975609540304,7.176524390205286,9.078929014653301,3.0,52900.0
12719,36.882,211.05900000000003,21.45,0.27,3.0,208.0,0.0,2.0,2.0,1.0,126.05,327.952,4.86,-4.9,2.0,208.0,0.0,2.0,2.0,1.0,0.0,-12.174085365812774,-33.08018292683722,35.24921072828595,3.0,78100.0
12720,29.287,100.00200000000001,12.38,0.58,3.0,208.0,0.0,2.0,2.0,1.0,38.84,218.89700000000002,1.24,-10.64,3.0,208.0,0.0,2.0,2.0,1.0,27.45,-15.897560975423492,-32.664329268282465,36.327549484022214,3.0,61600.0
12721,34.53,186.19400000000002,0.0,0.0,3.0,205.0,0.0,2.0,2.0,1.0,19.0,72.094,1.47,0.55,2.0,204.0,1.0,0.0,2.0,1.0,23.58,17.723475609588007,30.316463414588146,35.11708333064867,3.0,21200.0
12722,33.943000000000005,168.09900000000005,1.75,2.93,3.0,208.0,0.0,2.0,2.0,1.0,19.09,51.104,0.33,-0.22,0.0,208.0,1.0,0.0,2.0,3.0,0.0,9.012195121826288,35.378048780499164,36.507889509382046,3.0,15000.0
12723,-43.974,771.7660000000003,50.35,11.25,3.0,201.0,0.0,3.0,4.0,1.0,93.69,863.475,45.14,2.67,1.0,203.0,0.0,3.0,4.0,1.0,586.93,-18.592682926881515,-23.0743902438695,29.633011044204252,3.0,7700.0
12724,-37.496,1353.993,40.52,-14.16,3.0,201.0,0.0,4.0,4.0,1.0,34.27,1204.214,38.42,11.13,1.0,203.0,0.0,4.0,4.0,1.0,70.09,2.752134146838926,43.71859756093927,43.805136856966456,3.0,4400.0
12725,39.357,323.284,23.75,0.0,3.0,208.0,0.0,2.0,2.0,1.0,59.95,230.477,39.66,-3.05,3.0,201.0,0.0,2.0,4.0,1.0,122.46,30.159756097454213,17.56890243900338,34.90382816782632,3.0,1000.0
12726,60.31,358.064,15.88,7.98,0.0,203.0,2.0,0.0,1.0,3.0,0.0,319.163,44.13,5.04,3.0,201.0,0.0,2.0,4.0,1.0,64.5,29.71615853617195,-3.3743902438933526,29.90713272222845,3.0,1700.0
12727,36.312,79.87899999999998,19.55,-11.2,0.0,208.0,1.0,0.0,2.0,3.0,0.0,91.113,21.06,1.52,2.0,208.0,0.0,2.0,2.0,1.0,157.68,4.171341463707661,-5.427743902390187,6.845472480171154,3.0,66200.0
12728,-34.603,591.871,50.93,-0.37,2.0,201.0,0.0,3.0,4.0,1.0,176.27,554.555,8.46,-6.39,12.0,203.0,0.0,3.0,4.0,1.0,29.65,-0.5283536591067365,12.891463414629605,12.902286098200777,3.0,4100.0
12729,18.191,325.9290000000001,19.94,-0.3,1.0,208.0,0.0,2.0,2.0,1.0,45.09,325.245,50.05,-1.36,2.0,201.0,0.0,2.0,4.0,1.0,0.0,10.546036584802518,-4.689634146336354,11.54173106923208,3.0,2200.0
12730,19.487000000000002,100.057,19.88,-0.32,2.0,208.0,0.0,2.0,2.0,1.0,140.77,108.569,0.37,0.0,3.0,204.0,0.0,2.0,2.0,1.0,18.3,-4.125914634091825,-1.1054878049280223,4.2714488004256435,3.0,46400.0
12731,-30.92,305.431,48.4,12.57,3.0,201.0,0.0,2.0,4.0,1.0,63.15,336.27099999999996,24.17,10.64,1.0,208.0,0.0,2.0,2.0,1.0,48.36,-17.541158536630796,-2.1021341463471424,17.666669487383693,3.0,1800.0
12732,-16.836,1333.6129999999996,37.64,-0.7,1.0,203.0,0.0,4.0,4.0,1.0,68.01,1243.703,33.85,-6.96,3.0,201.0,0.0,4.0,4.0,1.0,57.11,10.62469512150373,23.81067073168574,26.073591757133517,3.0,21000.0
12733,22.409000000000002,134.785,15.36,6.61,2.0,207.0,0.0,2.0,2.0,1.0,57.15,71.1,40.92,-1.85,3.0,201.0,1.0,0.0,4.0,1.0,0.0,21.625914634205397,12.080182926800306,24.77117282873173,3.0,900.0
12734,49.216,435.226,0.0,0.0,0.0,211.0,2.0,0.0,3.0,1.0,0.0,288.19,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,27.43,26.92256097556887,34.560670731688575,43.80940824648765,3.0,15800.0
12735,-45.705,569.075,41.4,0.0,3.0,201.0,0.0,3.0,4.0,1.0,55.09,610.114,41.99,0.0,3.0,208.0,0.0,3.0,2.0,1.0,103.82,-24.932926829631732,-1.8692073170180863,25.002895358053323,3.0,1300.0
12736,18.769000000000002,75.404,0.26,0.0,2.0,204.0,1.0,0.0,2.0,1.0,21.42,45.582,6.7,11.46,0.0,208.0,1.0,0.0,2.0,3.0,0.0,2.4484756087498147,9.062804878056165,9.387729494630817,3.0,18200.0
12737,28.333000000000002,261.385,0.04,0.0,2.0,208.0,0.0,2.0,2.0,1.0,26.81,196.21599999999998,0.0,0.0,3.0,207.0,0.0,2.0,2.0,1.0,23.18,6.138414634880044,18.53414634143275,19.52420843044231,3.0,61700.0
12738,34.645,187.18900000000002,0.81,4.44,3.0,205.0,0.0,2.0,2.0,1.0,17.99,259.58099999999996,9.65,2.22,3.0,208.0,0.0,2.0,2.0,1.0,37.88,-9.592378048635114,-19.3381097560987,21.586482009972272,3.0,8200.0
12739,-14.46,1598.8110000000001,16.71,11.75,1.0,203.0,0.0,5.0,4.0,1.0,24.64,1609.9679999999994,13.92,6.16,2.0,201.0,0.0,5.0,4.0,1.0,55.04,3.9204268301723575,-2.3012195121803574,4.5459166043796815,3.0,34500.0
12740,28.853,262.064,0.04,0.0,2.0,208.0,0.0,2.0,2.0,1.0,26.13,103.654,20.59,-0.05,4.0,203.0,0.0,2.0,2.0,1.0,222.43,16.301219513151437,45.085060975596704,47.941552757385956,3.0,20000.0
12741,29.221999999999998,76.962,7.08,-10.83,0.0,207.0,1.0,0.0,2.0,3.0,0.0,46.012,7.78,12.6,0.0,208.0,1.0,0.0,2.0,3.0,0.0,5.678353658536586,8.103048780481558,9.894599527534174,3.0,18300.0
12742,35.092,194.312,6.58,7.04,3.0,205.0,0.0,2.0,2.0,1.0,22.79,324.514,7.38,0.65,4.0,203.0,0.0,2.0,2.0,1.0,0.0,-21.195121951651107,-33.37835365850989,39.53919179115733,3.0,5400.0
12743,54.861999999999995,329.61,10.37,1.66,4.0,203.0,0.0,2.0,2.0,1.0,0.0,239.007,20.94,11.05,1.0,208.0,0.0,2.0,2.0,1.0,52.33,21.255182926599847,20.285060975584198,29.38139717621323,3.0,4800.0
12744,-26.958000000000002,148.213,40.34,1.65,3.0,201.0,0.0,2.0,4.0,1.0,0.0,296.4790000000001,24.64,0.0,2.0,208.0,0.0,2.0,2.0,1.0,0.11,-32.357926829434106,-35.161585365805394,47.78464726390509,3.0,200.0
12745,49.736999999999995,50.852,0.09,0.0,0.0,208.0,1.0,0.0,2.0,3.0,0.0,28.165,13.07,13.37,2.0,208.0,1.0,0.0,2.0,1.0,50.62,11.99999999981828,2.2963414634521144,12.217740548579679,3.0,11900.0
12746,-44.94600000000001,761.0830000000003,45.81,-15.84,3.0,201.0,0.0,3.0,4.0,1.0,48.61,832.803,51.93,10.96,2.0,208.0,0.0,3.0,2.0,1.0,36.06,-25.917682926761128,-13.495121951209292,29.22061951379772,3.0,900.0
12747,-44.483000000000004,542.656,40.42,-5.85,3.0,201.0,0.0,3.0,4.0,1.0,97.26,414.151,33.63,-0.41,3.0,208.0,2.0,0.0,2.0,1.0,53.99,-1.9908536583321488,45.56249999994889,45.60597443903854,3.0,3800.0
12748,30.504,315.624,0.0,0.0,2.0,206.0,0.0,2.0,2.0,1.0,18.79,337.779,0.0,0.0,3.0,205.0,0.0,2.0,2.0,1.0,0.0,-5.27499999947528,-4.992682926808257,7.263092165331985,3.0,63900.0
12749,-13.792,797.0310000000003,41.75,3.91,12.0,203.0,0.0,3.0,4.0,1.0,76.05,815.71,33.73,4.83,3.0,201.0,0.0,3.0,4.0,1.0,39.24,5.3868902438297495,-7.6192073170493195,9.3311792737706,3.0,9600.0
12750,26.8,220.24200000000002,20.17,-4.53,2.0,208.0,0.0,2.0,2.0,1.0,41.13,210.929,39.03,0.0,3.0,201.0,0.0,2.0,4.0,1.0,123.41,16.133536585527136,-3.58719512196996,16.527521641178616,3.0,2400.0
12751,-24.66800000000001,960.574,41.44,5.18,3.0,201.0,0.0,3.0,4.0,1.0,76.81,849.179,41.68,-8.51,1.0,203.0,0.0,3.0,4.0,1.0,402.97,9.584756097585963,33.44085365853261,34.78732876869975,3.0,14900.0
12752,39.512,273.857,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,20.86,319.996,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,17.78,-5.800304878162358,-12.816158536588773,14.067603076381252,3.0,38800.0
12753,-43.898999999999994,698.443,34.78,0.0,3.0,211.0,0.0,3.0,4.0,1.0,108.67,589.125,41.99,0.0,3.0,208.0,0.0,3.0,2.0,1.0,93.33,-4.4265243906255165,39.13414634149465,39.38369622138481,3.0,3000.0
12754,-15.734000000000002,608.6030000000002,23.6,-10.8,12.0,203.0,0.0,3.0,4.0,1.0,42.59,701.671,40.51,-0.99,3.0,201.0,0.0,3.0,4.0,1.0,48.46,-4.5225609755484255,-29.321341463449844,29.668074136919923,3.0,7100.0
12755,-32.084,791.78,51.77,0.0,2.0,201.0,0.0,3.0,4.0,1.0,245.76,821.623,29.98,0.0,3.0,201.0,0.0,3.0,4.0,1.0,59.28,-1.0798780483239128,-9.189939024437946,9.253167883062495,3.0,5200.0
12756,25.261,695.8810000000003,51.3,-11.27,3.0,205.0,0.0,3.0,2.0,1.0,0.0,801.095,28.23,-1.81,3.0,201.0,0.0,3.0,4.0,1.0,47.86,6.586585365372097,-36.52682926835175,37.115931393064244,3.0,3100.0
12757,5.645,490.01,43.37,-0.28,1.0,208.0,0.0,3.0,2.0,1.0,111.73,577.635,5.0,0.53,12.0,203.0,0.0,3.0,4.0,1.0,30.6,-5.707621951757862,-26.90426829269599,27.503028937001737,3.0,4800.0
12758,45.028,31.893,0.0,0.0,2.0,208.0,0.0,0.0,2.0,1.0,0.0,126.08,0.1,0.0,3.0,204.0,0.0,2.0,2.0,1.0,18.81,-7.264634146264233,-28.51676829265737,29.427554827681103,3.0,7600.0
12759,27.22,927.785,51.48,0.0,2.0,208.0,0.0,3.0,2.0,1.0,0.0,875.878,45.68,0.0,1.0,201.0,0.0,3.0,4.0,1.0,195.65,16.672560975534793,10.788109756100399,19.85843905226678,3.0,1100.0
12760,39.52,274.785,0.19,0.0,3.0,208.0,0.0,2.0,2.0,1.0,19.93,288.558,1.27,-3.98,1.0,208.0,0.0,2.0,2.0,1.0,28.93,4.0753048782168735,-6.5362804878088525,7.702666581498188,3.0,32600.0
12761,49.258,435.12300000000016,0.0,0.0,0.0,211.0,2.0,0.0,3.0,1.0,0.0,313.999,15.36,2.51,3.0,208.0,0.0,2.0,2.0,1.0,46.38,20.399085366133054,28.875914634142934,35.35450649822585,3.0,8700.0
12762,-25.811,393.51099999999997,51.82,4.29,2.0,201.0,2.0,0.0,4.0,1.0,163.36,397.726,0.0,0.0,0.0,208.0,2.0,0.0,1.0,2.0,0.0,11.70670731765468,-8.914939024366394,14.714725074883336,3.0,2700.0
12763,-8.707,925.3539999999999,41.69,8.09,1.0,201.0,0.0,3.0,4.0,1.0,176.09,826.518,51.95,7.7,2.0,208.0,0.0,3.0,2.0,1.0,36.54,0.6533536591521669,31.422865853670462,31.429657482411372,3.0,2300.0
12764,-34.714,553.3480000000002,51.3,0.0,2.0,201.0,0.0,3.0,4.0,1.0,87.04,699.654,40.39,0.0,3.0,206.0,0.0,3.0,2.0,1.0,60.99,-35.77530487843721,-32.270731707316514,48.17958659090731,3.0,100.0
12765,-25.045,643.808,51.35,-15.84,1.0,201.0,0.0,3.0,4.0,1.0,0.0,718.187,51.33,-0.61,1.0,208.0,0.0,3.0,2.0,1.0,0.0,-18.03871951230643,-16.548170731686877,24.479325076658522,3.0,800.0
12766,-34.43,1052.989,37.95,2.23,3.0,201.0,3.0,0.0,4.0,1.0,37.77,1048.339,44.66,0.0,1.0,203.0,3.0,0.0,4.0,1.0,73.82,-4.839939024390244,5.199390243903575,7.103426544155663,3.0,16500.0
12767,-28.72,267.267,38.94,-11.19,3.0,201.0,0.0,2.0,4.0,1.0,118.77,377.256,28.54,0.0,2.0,208.0,2.0,0.0,2.0,1.0,67.98,-29.93201219544905,-21.890853658508764,37.08281041084612,3.0,700.0
12768,-14.217,624.498,7.08,-4.25,12.0,203.0,0.0,3.0,4.0,1.0,28.24,570.374,48.92,-0.21,1.0,208.0,0.0,3.0,2.0,1.0,138.64,1.8225609753621608,17.444207317056705,17.53915897155185,3.0,3900.0
12769,-38.199,1589.26,0.49,0.0,3.0,201.0,0.0,5.0,4.0,1.0,0.0,1626.92,5.03,0.0,3.0,201.0,0.0,5.0,4.0,1.0,37.66,1.943902439074364,-7.507317073191744,7.754905952368184,3.0,70400.0
12770,-32.992,693.821,51.31,-1.29,2.0,201.0,0.0,3.0,4.0,1.0,429.34,565.283,42.81,-5.7,3.0,201.0,0.0,3.0,4.0,1.0,114.82,19.94420731718448,33.88201219509583,39.31618185810338,3.0,12400.0
12771,19.616,84.978,0.6,0.6,2.0,204.0,1.0,0.0,2.0,1.0,40.54,222.622,39.04,-0.98,3.0,201.0,0.0,2.0,4.0,1.0,122.8,-3.0067073169913963,-44.15762195123712,44.259867434035854,3.0,4200.0
12772,13.918,546.5409999999998,46.66,11.18,2.0,208.0,0.0,3.0,2.0,1.0,249.04,575.132,0.0,0.0,12.0,203.0,0.0,3.0,4.0,1.0,28.6,4.369817072775488,-11.795426829272268,12.578847138519338,3.0,3400.0
12773,-43.85,511.686,38.39,0.0,3.0,201.0,0.0,3.0,4.0,1.0,96.96,477.50699999999995,0.11,0.0,11.0,203.0,0.0,3.0,4.0,1.0,0.0,-6.291768292146848,14.601829268319376,15.899678179863038,3.0,5100.0
12774,-18.198,1139.4489999999996,38.72,-0.04,1.0,203.0,0.0,4.0,4.0,1.0,77.03,1289.5330000000001,47.8,0.0,1.0,201.0,0.0,4.0,4.0,1.0,45.26,-14.877134147270516,-42.28323170732105,44.824109629203825,3.0,3200.0
12775,-27.08,936.0160000000001,28.23,0.0,3.0,201.0,0.0,3.0,4.0,1.0,45.06,967.301,42.21,10.3,2.0,201.0,0.0,3.0,4.0,1.0,51.89,-6.630182926679349,-7.8817073170595435,10.299545420697957,3.0,9100.0
12776,-4.525,482.31800000000004,7.85,-6.52,11.0,203.0,0.0,3.0,4.0,1.0,0.0,362.254,27.79,0.0,3.0,208.0,2.0,0.0,2.0,1.0,50.04,7.700914635163982,38.1841463415185,38.95296032458359,3.0,8000.0
12777,-44.253,737.0,38.0,4.33,3.0,201.0,0.0,3.0,4.0,1.0,46.6,827.172,45.12,3.26,12.0,203.0,0.0,3.0,4.0,1.0,53.41,-19.57500000007269,-20.531707317085665,28.36779213046576,3.0,9900.0
12778,-5.482,958.824,47.49,-2.36,1.0,201.0,0.0,3.0,4.0,1.0,65.62,1034.046,53.08,-11.33,3.0,208.0,3.0,0.0,2.0,1.0,142.18,-22.273170732234306,-12.888719512166727,25.733503941954087,3.0,800.0
12779,-13.067,1452.9170000000001,36.75,4.74,2.0,201.0,0.0,4.0,4.0,1.0,55.97,1357.981,51.49,-15.84,3.0,201.0,0.0,4.0,4.0,1.0,45.25,4.897256097585963,28.028048780496892,28.452673612988573,3.0,29700.0
12780,45.526,31.88,3.72,-11.22,2.0,208.0,0.0,0.0,2.0,1.0,0.0,106.271,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,18.88,-4.3844512192441565,-23.18231707315313,23.59328797294134,3.0,19100.0
12781,-16.69,116.008,44.11,0.0,2.0,201.0,0.0,2.0,4.0,1.0,0.0,259.51599999999996,41.23,10.86,3.0,201.0,0.0,2.0,4.0,1.0,119.09,-13.859146341068172,-42.120731707304586,44.342214388344175,3.0,1700.0
12782,-36.521,838.332,31.05,10.76,3.0,211.0,0.0,3.0,4.0,1.0,90.0,901.0319999999999,35.36,0.0,3.0,205.0,0.0,3.0,2.0,1.0,123.93,-29.596036584854765,-10.36768292684517,31.35943607279408,3.0,1100.0
12783,5.18,589.925,48.92,0.72,1.0,208.0,0.0,3.0,2.0,1.0,143.04,732.966,51.32,-5.95,1.0,208.0,0.0,3.0,2.0,1.0,0.0,-19.25731707313212,-39.11737804876061,43.600613828991044,3.0,4700.0
12784,11.74,118.23700000000001,29.97,1.23,1.0,208.0,0.0,2.0,2.0,1.0,102.84,144.219,0.03,0.0,3.0,208.0,0.0,2.0,2.0,1.0,20.56,-8.794817072623296,-4.939024390229706,10.086762080479053,3.0,30300.0
12785,28.68,334.412,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,0.0,337.779,0.0,0.0,3.0,205.0,0.0,2.0,2.0,1.0,0.0,-3.357317072634653,0.4332317072733465,3.3851540051216427,3.0,27100.0
12786,-23.601,1627.58,0.08,0.0,2.0,201.0,0.0,5.0,4.0,1.0,27.17,1621.338,0.13,0.0,3.0,201.0,0.0,5.0,4.0,1.0,33.5,2.814634145725882,2.860060975625657,4.012743968730481,3.0,61000.0
12787,-27.416999999999998,54.258,38.83,0.0,3.0,201.0,1.0,0.0,4.0,1.0,0.0,24.892,15.05,-10.94,2.0,204.0,1.0,0.0,2.0,1.0,26.45,-8.672256097083958,13.925914634189501,16.405460195073562,3.0,100.0
12788,39.260999999999996,337.779,0.0,0.0,3.0,205.0,0.0,2.0,2.0,1.0,0.0,338.144,0.0,0.0,1.0,208.0,0.0,2.0,2.0,1.0,0.0,5.3628048774354715,-2.6243902439047107,5.9705192660059225,3.0,34900.0
12789,14.828,471.73,36.76,1.09,2.0,208.0,2.0,0.0,2.0,1.0,114.76,499.101,0.0,0.0,12.0,203.0,0.0,3.0,4.0,1.0,0.0,4.419817073304752,-11.38810975606292,12.21572047722162,3.0,4400.0
12790,-3.675,557.5419999999998,24.15,-0.83,11.0,203.0,0.0,3.0,4.0,1.0,34.79,574.969,37.65,0.0,3.0,208.0,0.0,3.0,2.0,1.0,57.23,-10.140548780469633,-1.005182926835515,10.190246429085304,3.0,2900.0
12791,-25.208000000000002,548.828,51.3,0.73,1.0,201.0,0.0,3.0,4.0,1.0,0.0,537.479,37.23,0.03,3.0,208.0,0.0,3.0,2.0,1.0,90.19,-12.176829268133677,9.711585365868991,15.575302929440493,3.0,1800.0
12792,-37.444,1073.792,35.52,-3.37,3.0,211.0,3.0,0.0,4.0,1.0,64.87,1235.389,36.67,0.0,2.0,201.0,0.0,4.0,4.0,1.0,208.21,-20.309146341481586,-41.176829268309724,45.91288156619277,3.0,18100.0
12793,36.315,1050.132,52.81,-11.73,3.0,208.0,3.0,0.0,2.0,1.0,133.29,1139.886,38.82,9.04,1.0,203.0,0.0,4.0,4.0,1.0,56.23,1.0128048779556482,-32.277134146325565,32.29302033599066,3.0,2400.0
12794,-4.471,477.48699999999997,0.11,0.0,11.0,203.0,0.0,3.0,4.0,1.0,0.0,387.5,28.76,-0.36,1.0,207.0,2.0,0.0,2.0,1.0,153.34,8.750609756538235,26.688414634128737,28.086378313951396,3.0,7300.0
12795,26.72,370.332,24.84,-0.26,2.0,208.0,2.0,0.0,2.0,1.0,59.69,338.311,29.22,0.0,3.0,201.0,0.0,2.0,4.0,1.0,40.02,20.221951219434963,-0.21585365849626592,20.223103221886927,3.0,1900.0
12796,37.222,227.878,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,25.78,159.185,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,29.7,12.23597560992192,17.606097560946647,21.440470387847732,3.0,24700.0
12797,14.651,479.111,37.5,2.83,2.0,208.0,0.0,3.0,2.0,1.0,117.51,546.53,0.0,0.0,12.0,203.0,0.0,3.0,4.0,1.0,21.63,-0.7756097557409326,-22.458841463355007,22.47223020461731,3.0,5300.0
12798,-16.009,984.4860000000001,41.02,-15.22,2.0,201.0,0.0,3.0,4.0,1.0,100.03,1123.645,51.36,-2.39,2.0,208.0,0.0,4.0,2.0,1.0,67.53,-31.6466463414566,-31.969512195153182,44.9839964282552,3.0,200.0
12799,31.084,127.595,0.73,0.0,3.0,208.0,0.0,2.0,2.0,1.0,31.69,196.21599999999998,0.0,0.0,3.0,207.0,0.0,2.0,2.0,1.0,31.66,-8.735060974637545,-19.027743902463445,20.936960816899163,3.0,51300.0
12800,24.733,470.62,35.89,6.17,3.0,208.0,2.0,0.0,2.0,1.0,89.29,477.18800000000016,0.11,0.0,1.0,203.0,0.0,3.0,4.0,1.0,0.0,7.190548780476448,-5.700304878026634,9.175917799700775,3.0,4500.0
12801,39.291,57.84,0.39,0.0,0.0,207.0,1.0,0.0,2.0,3.0,0.0,164.775,0.0,0.0,3.0,208.0,0.0,2.0,2.0,1.0,19.42,-10.87774390229819,-30.78048780486669,32.64603715475329,3.0,40200.0
12802,-35.3,1386.47,33.3,8.47,3.0,201.0,0.0,4.0,4.0,1.0,95.26,1227.458,33.71,-2.19,1.0,203.0,0.0,4.0,4.0,1.0,45.85,-0.12164634152701714,44.546951219530364,44.547117311759074,3.0,5300.0
12803,-34.323,363.452,37.89,0.21,3.0,201.0,2.0,0.0,4.0,1.0,46.88,444.81,1.02,-0.08,0.0,208.0,2.0,0.0,3.0,3.0,0.0,-34.03597560983788,-7.845731707298333,34.92854336694253,3.0,1800.0
12804,28.72,243.62,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,18.86,189.24900000000002,0.05,0.0,2.0,208.0,0.0,2.0,2.0,1.0,22.5,7.446341463875752,14.432926829293848,16.240608918891727,3.0,17500.0
12805,22.214000000000002,135.18200000000002,0.0,0.0,2.0,208.0,0.0,2.0,2.0,1.0,27.21,213.763,1.44,2.85,2.0,208.0,0.0,2.0,2.0,1.0,31.32,-10.4314024392629,-21.60975609752691,23.99574369434007,3.0,14400.0
12806,-44.669,558.765,40.73,-0.3,3.0,201.0,0.0,3.0,4.0,1.0,184.05,514.474,40.32,-0.48,2.0,208.0,0.0,3.0,2.0,1.0,60.92,-10.674390244502119,20.138109756048728,22.792237091575434,3.0,2300.0
12807,-13.357999999999999,875.676,43.86,-0.47,1.0,201.0,0.0,3.0,4.0,1.0,176.0,887.959,48.89,0.7,3.0,208.0,0.0,3.0,2.0,1.0,267.19,-17.28841463421903,2.0621951219409977,17.410971520441812,3.0,1500.0
12808,-37.413000000000004,1239.995,33.46,4.88,3.0,211.0,0.0,4.0,4.0,1.0,62.34,1177.6589999999999,33.05,-10.61,3.0,201.0,0.0,4.0,4.0,1.0,32.73,5.758231707632816,17.176219512191715,18.115732089258312,3.0,23500.0
12809,14.45,196.93200000000002,8.19,10.86,1.0,208.0,0.0,2.0,2.0,1.0,30.58,292.476,18.12,-0.57,2.0,208.0,0.0,2.0,2.0,1.0,35.84,-15.650000000406607,-24.617682926842328,29.17109550049965,3.0,11200.0
12810,20.199,235.683,0.0,0.0,1.0,208.0,0.0,2.0,2.0,1.0,26.15,178.38099999999997,5.37,0.14,1.0,208.0,0.0,2.0,2.0,1.0,29.15,8.783841463907555,15.274085365903066,17.61969223987626,3.0,15500.0
12811,-28.386,1342.5870000000002,29.61,0.2,2.0,201.0,0.0,4.0,4.0,1.0,81.54,1368.4089999999999,34.74,12.91,1.0,203.0,0.0,4.0,4.0,1.0,61.02,-4.413109756551865,-6.71920731710554,8.038860907716833,3.0,20100.0
12812,14.530999999999999,559.215,43.25,0.69,2.0,208.0,0.0,3.0,2.0,1.0,153.31,594.107,0.04,0.0,12.0,203.0,0.0,3.0,4.0,1.0,18.98,3.5143292687901457,-13.499999999937534,13.949928681100435,3.0,4300.0
12813,5.46,491.17800000000005,35.73,7.02,1.0,208.0,0.0,3.0,2.0,1.0,105.8,385.05800000000005,48.69,-4.68,1.0,201.0,2.0,0.0,4.0,1.0,0.0,22.150914634509782,24.412195121929074,32.96389372960175,3.0,700.0
12814,-3.67,535.305,11.5,0.0,11.0,203.0,0.0,3.0,4.0,1.0,31.27,541.205,37.23,-0.19,3.0,208.0,0.0,3.0,2.0,1.0,90.2,-8.54512195119907,2.1237804878094213,8.805086752625678,3.0,3600.0
12815,22.846999999999998,1071.22,52.46,-8.16,2.0,208.0,3.0,0.0,2.0,1.0,65.76,1129.357,36.54,0.0,1.0,201.0,0.0,4.0,4.0,1.0,57.42,2.9121951228461977,-21.88597560970953,22.078876982816173,3.0,2200.0
12816,-20.386,415.05,51.62,-8.77,1.0,201.0,2.0,0.0,4.0,1.0,0.0,460.036,28.76,11.02,3.0,207.0,2.0,0.0,2.0,1.0,67.39,-19.41310975604077,-4.7859756097839234,19.994359027924155,3.0,1400.0
