,localx_X,localy_X,globalx_X,globaly_X,vlength_X,vwidth_X,vclass_X,vel_X,acc_X,laneID_X,dzone_X,int_X,section_X,direction_X,movement_X,space_headway_X,localx_Y,localy_Y,globalx_Y,globaly_Y,vlength_Y,vwidth_Y,vclass_Y,vel_Y,acc_Y,laneID_Y,dzone_Y,int_Y,section_Y,direction_Y,movement_Y,space_headway_Y,duration
8310,40.163,339.244,6452077.217,1873094.131,15.4,6.7,2,0.0,0.0,3,208.0,0.0,2.0,2.0,1.0,0.0,9.381,351.131,6452054.161,1873116.667,16.0,7.0,2,0.3,-1.34,0,211.0,2.0,0.0,2.0,2.0,0.0,25600
8311,39.647,313.963,6452066.061000002,1873071.439,13.0,6.5,2,0.0,0.0,3,208.0,0.0,2.0,2.0,1.0,25.28,9.262,351.11800000000005,6452054.025,1873116.734,16.0,7.0,2,0.04,-0.23,0,211.0,2.0,0.0,2.0,2.0,0.0,22000
8312,8.398,358.959,6452057.461,1873123.788,16.0,7.0,2,8.73,9.12,0,211.0,2.0,0.0,2.0,2.0,0.0,28.211,342.796,6452067.887,1873102.403,14.5,6.7,2,0.0,0.0,2,208.0,0.0,2.0,2.0,1.0,0.0,5700
8313,7.962999999999999,363.068,6452059.306,1873127.508,16.0,7.0,2,11.56,7.78,0,211.0,2.0,0.0,2.0,2.0,0.0,48.313,454.777,6452142.386,1873183.535,16.0,7.0,2,0.0,0.0,0,208.0,2.0,0.0,3.0,3.0,0.0,5300
8314,-42.591,509.374,6452087.731000002,1873276.578,16.1,7.3,2,0.97,5.69,3,201.0,0.0,3.0,4.0,1.0,17.04,-25.688,403.457,6452052.416,1873179.652,16.0,7.0,2,24.93,-2.04,0,211.0,2.0,0.0,2.0,2.0,0.0,2200
8315,-14.796,540.605,6452126.321,1873292.618,17.0,7.0,2,16.67,0.0,12,203.0,0.0,3.0,4.0,1.0,30.5,-36.694,408.82,6452046.005,1873190.112,16.0,7.0,2,24.93,-3.56,0,211.0,2.0,0.0,2.0,2.0,0.0,1700
8316,-60.379,413.169,6452028.192000002,1873206.264,16.0,7.0,2,26.76,11.16,0,211.0,2.0,0.0,3.0,2.0,0.0,-13.958,457.646,6452091.274,1873219.221,14.0,7.0,2,19.64,-9.95,0,203.0,2.0,0.0,4.0,2.0,0.0,800
8317,17.967,1311.905,6452459.777000002,1873989.981,16.5,7.0,2,51.31,11.47,2,208.0,0.0,4.0,2.0,1.0,0.0,-16.715,1325.455,6452426.3,1874006.316,18.0,7.0,2,35.33,-0.68,1,203.0,0.0,4.0,4.0,1.0,50.85,2100
8318,18.809,1174.3239999999996,6452418.536,1873853.371,17.0,7.0,2,51.33,-0.81,2,208.0,0.0,4.0,2.0,1.0,80.86,-16.076,1314.7520000000004,6452426.052,1873995.555,17.0,7.0,2,34.32,-7.17,1,201.0,0.0,4.0,4.0,1.0,101.24,3400
8319,-14.042,562.895,6452136.666,1873312.339,14.0,7.0,2,18.4,-6.8,12,203.0,0.0,3.0,4.0,1.0,51.18,-10.525,687.8910000000002,6452194.19,1873423.553,17.0,7.0,2,48.11,11.08,12,203.0,0.0,3.0,4.0,1.0,47.07,60300
8320,-4.038,504.012,6452120.113,1873254.97,17.0,7.0,2,0.0,0.0,11,203.0,0.0,3.0,4.0,1.0,0.0,-14.536,550.945,6452131.039,1873301.805,15.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,19.19,47100
8321,-4.038,504.012,6452120.113,1873254.97,17.0,7.0,2,0.0,0.0,11,203.0,0.0,3.0,4.0,1.0,0.0,-4.848,559.79,6452143.607000002,1873305.565,17.0,7.0,2,0.0,0.0,11,203.0,0.0,3.0,4.0,1.0,31.57,42800
8322,-14.616,594.0880000000002,6452149.704,1873340.702,15.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,23.65,-4.038,504.012,6452120.113,1873254.97,17.0,7.0,2,0.0,0.0,11,203.0,0.0,3.0,4.0,1.0,0.0,40800
8323,-24.906,586.7180000000002,6452137.256,1873338.578,15.0,7.0,2,14.2,4.7,1,201.0,0.0,3.0,4.0,1.0,74.72,-4.038,504.012,6452120.113,1873254.97,17.0,7.0,2,0.0,0.0,11,203.0,0.0,3.0,4.0,1.0,0.0,37400
8324,-34.803000000000004,549.159,6452112.0079999985,1873308.998,16.5,7.0,2,12.51,0.0,2,201.0,0.0,3.0,4.0,1.0,49.04,-4.038,504.012,6452120.113,1873254.97,17.0,7.0,2,0.0,0.0,11,203.0,0.0,3.0,4.0,1.0,0.0,34500
8325,-4.038,504.012,6452120.113,1873254.97,17.0,7.0,2,0.0,0.0,11,203.0,0.0,3.0,4.0,1.0,0.0,-14.675999999999998,570.439,6452139.379,1873319.426,17.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,19.0,33000
8326,-44.072,492.337,6452078.981000002,1873261.84,14.5,7.0,2,0.0,0.0,3,201.0,0.0,3.0,4.0,1.0,0.0,-4.038,504.012,6452120.113,1873254.97,17.0,7.0,2,0.0,0.0,11,203.0,0.0,3.0,4.0,1.0,0.0,30500
8327,58.972,444.962,6452146.159,1873169.545,16.0,7.0,2,0.0,0.0,2,211.0,0.0,0.0,3.0,1.0,0.0,-4.038,504.012,6452120.113,1873254.97,17.0,7.0,2,0.0,0.0,11,203.0,0.0,3.0,4.0,1.0,0.0,23900
8328,-26.045,487.674,6452093.194,1873249.811,18.0,8.0,2,0.0,0.0,1,201.0,0.0,3.0,4.0,1.0,0.0,-4.038,504.012,6452120.113,1873254.97,17.0,7.0,2,0.0,0.0,11,203.0,0.0,3.0,4.0,1.0,0.0,20500
8329,-15.271,509.149,6452112.23,1873264.486,16.5,7.0,2,1.26,2.85,12,203.0,0.0,3.0,4.0,1.0,20.46,-4.542,503.487,6452119.444,1873254.742,17.0,7.0,2,1.19,7.17,11,203.0,0.0,3.0,4.0,1.0,0.0,10300
8330,10.499,322.9290000000001,6452043.437000001,1873091.887,14.0,7.0,2,0.0,0.0,11,211.0,0.0,2.0,2.0,1.0,0.0,39.341,257.862,6452042.052,1873020.702,13.0,6.5,2,15.86,5.89,3,208.0,0.0,2.0,2.0,1.0,49.41,35900
8331,10.499,322.9290000000001,6452043.437000001,1873091.887,14.0,7.0,2,0.0,0.0,11,211.0,0.0,2.0,2.0,1.0,0.0,28.211,342.796,6452067.887,1873102.403,14.5,6.7,2,0.0,0.0,2,208.0,0.0,2.0,2.0,1.0,615.29,31700
8332,10.499,322.9290000000001,6452043.437000001,1873091.887,14.0,7.0,2,0.0,0.0,11,211.0,0.0,2.0,2.0,1.0,0.0,40.163,339.244,6452077.217,1873094.131,15.4,6.7,2,0.0,0.0,3,208.0,0.0,2.0,2.0,1.0,0.0,29200
8333,50.588,455.029,6452144.444,1873182.532,16.0,7.0,2,1.27,0.0,3,208.0,0.0,0.0,3.0,1.0,0.0,10.499,322.9290000000001,6452043.437000001,1873091.887,14.0,7.0,2,0.0,0.0,11,211.0,0.0,2.0,2.0,1.0,0.0,16800
8334,-34.263000000000005,640.864,6452152.326,1873391.38,18.0,7.0,2,39.4,7.89,2,201.0,0.0,3.0,4.0,1.0,126.63,-15.271,509.311,6452112.296,1873264.621,16.5,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,19.81,13200
8335,-24.547,625.789,6452154.535,1873373.589,17.0,7.3,2,28.16,-1.79,1,201.0,0.0,3.0,4.0,1.0,100.98,-3.474,528.219,6452131.134,1873276.53,14.0,7.0,2,0.0,0.0,11,203.0,0.0,3.0,4.0,1.0,24.71,11400
8336,-39.382,1325.409,6452403.705,1874008.116,17.0,7.0,2,36.12,-1.76,3,201.0,0.0,4.0,4.0,1.0,80.14,-12.382,1230.869,6452408.709,1873917.332,18.0,7.0,2,31.23,-11.37,1,203.0,0.0,4.0,4.0,1.0,31.19,16900
8337,-30.253,1093.75,6452343.969,1873803.216,16.2,7.2,2,51.51,0.0,2,201.0,3.0,0.0,4.0,1.0,72.61,-4.904,1002.986,6452314.686000002,1873713.459,16.0,7.6,2,43.62,8.17,1,203.0,0.0,3.0,4.0,1.0,74.47,18700
8338,-13.668,531.755,6452123.487000002,1873284.142,14.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,22.44,-24.177,638.464,6452160.208,1873384.505,17.0,7.3,2,37.86,-11.58,1,201.0,0.0,3.0,4.0,1.0,113.65,12700
8339,-15.271,509.311,6452112.296,1873264.621,16.5,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,19.81,-24.546,524.812,6452110.673,1873282.613,15.0,7.0,2,0.0,0.0,1,201.0,0.0,3.0,4.0,1.0,37.14,15900
8340,-5.944,686.449,6452197.626,1873420.131,14.0,7.0,2,34.97,-4.8,11,203.0,0.0,3.0,4.0,1.0,182.46,-13.668,531.755,6452123.487000002,1873284.142,14.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,22.44,54600
8341,-14.536,550.945,6452131.039,1873301.805,15.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,19.19,-3.525,581.754,6452154.337,1873324.775,14.0,7.0,2,27.89,0.0,11,203.0,0.0,3.0,4.0,1.0,77.74,50700
8342,-3.429,539.178,6452135.937999999,1873286.392,14.0,7.0,2,10.31,-5.96,11,203.0,0.0,3.0,4.0,1.0,35.17,-15.271,509.311,6452112.296,1873264.621,16.5,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,19.81,48400
8343,-3.447,534.678,6452133.9679999985,1873282.347,14.0,7.0,2,7.89,-5.7,11,203.0,0.0,3.0,4.0,1.0,30.67,-4.784,575.932,6452150.679,1873320.085,17.0,7.0,2,11.27,-4.34,11,203.0,0.0,3.0,4.0,1.0,41.25,47900
8344,-3.474,528.219,6452131.134,1873276.53,14.0,7.0,2,0.0,0.0,11,203.0,0.0,3.0,4.0,1.0,24.21,-14.675999999999998,570.439,6452139.379,1873319.426,17.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,19.0,33900
8345,-3.474,528.219,6452131.134,1873276.53,14.0,7.0,2,0.0,0.0,11,203.0,0.0,3.0,4.0,1.0,24.21,-34.867,520.354,6452099.444,1873283.088,16.5,7.0,2,2.53,-5.32,2,201.0,0.0,3.0,4.0,1.0,31.43,33000
8346,-3.474,528.219,6452131.134,1873276.53,14.0,7.0,2,0.0,0.0,11,203.0,0.0,3.0,4.0,1.0,24.21,-24.531,528.698,6452112.357999999,1873286.072,15.0,7.0,2,2.91,-1.31,1,201.0,0.0,3.0,4.0,1.0,41.02,32200
8347,58.972,444.962,6452146.159,1873169.545,16.0,7.0,2,0.0,0.0,2,211.0,0.0,0.0,3.0,1.0,0.0,-3.474,528.219,6452131.134,1873276.53,14.0,7.0,2,0.0,0.0,11,203.0,0.0,3.0,4.0,1.0,24.21,27800
8348,-44.072,492.337,6452078.981000002,1873261.84,14.5,7.0,2,0.0,0.0,3,201.0,0.0,3.0,4.0,1.0,0.0,-3.474,528.219,6452131.134,1873276.53,14.0,7.0,2,0.0,0.0,11,203.0,0.0,3.0,4.0,1.0,24.21,20500
8349,48.313,454.777,6452142.386,1873183.535,16.0,7.0,2,0.0,0.0,0,208.0,2.0,0.0,3.0,3.0,0.0,-3.474,528.219,6452131.134,1873276.53,14.0,7.0,2,0.0,0.0,11,203.0,0.0,3.0,4.0,1.0,24.73,14400
8350,-3.48,526.599,6452130.424,1873275.072,14.0,7.0,2,3.44,8.57,11,203.0,0.0,3.0,4.0,1.0,27.61,-42.584,510.9380000000001,6452088.416,1873277.983,16.1,7.3,2,4.05,-4.92,3,201.0,0.0,3.0,4.0,1.0,18.6,9800
8351,38.843,264.035,6452044.2239999985,1873026.533,14.0,7.0,2,0.0,0.0,3,207.0,0.0,2.0,2.0,1.0,25.97,31.3,419.549,6452109.219,1873162.845,14.0,7.0,2,22.43,-2.43,0,203.0,2.0,0.0,4.0,2.0,0.0,2400
8352,-35.649,611.394,6452138.281,1873365.441,15.0,7.0,2,29.55,-1.29,2,201.0,0.0,3.0,4.0,1.0,417.6,-15.271,509.311,6452112.296,1873264.621,16.5,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,19.81,43000
8353,-14.616,594.0880000000002,6452149.704,1873340.702,15.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,23.65,-15.271,509.311,6452112.296,1873264.621,16.5,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,19.81,38400
8354,-14.675999999999998,570.439,6452139.379,1873319.426,17.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,19.0,-15.271,509.311,6452112.296,1873264.621,16.5,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,19.81,31100
8355,-15.271,509.311,6452112.296,1873264.621,16.5,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,19.81,-13.668,531.755,6452123.487000002,1873284.142,14.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,22.44,22400
8356,-15.271,509.311,6452112.296,1873264.621,16.5,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,19.81,-26.045,487.674,6452093.194,1873249.811,18.0,8.0,2,0.0,0.0,1,201.0,0.0,3.0,4.0,1.0,0.0,19100
8357,-3.632,588.368,6452157.126,1873330.805,16.0,7.6,2,19.14,5.91,11,203.0,0.0,3.0,4.0,1.0,54.67,-15.392,479.322,6452099.1839999985,1873237.704,16.5,7.0,2,16.86,-11.18,0,203.0,2.0,0.0,4.0,2.0,0.0,7200
8358,76.852,396.991,6452135.663,1873119.435,16.5,7.0,2,27.08,-0.87,2,203.0,0.0,0.0,1.0,1.0,0.0,29.129,291.454,6452047.012999998,1873055.488,16.0,7.0,2,1.02,0.0,2,208.0,0.0,2.0,2.0,1.0,31.22,600
8359,-25.428,1173.786,6452377.386,1873869.609,16.1,7.5,2,0.0,0.0,2,201.0,0.0,4.0,4.0,1.0,23.27,-16.507,1146.097,6452375.177,1873840.602,16.0,7.6,2,0.0,0.0,1,203.0,0.0,4.0,4.0,1.0,21.51,29800
8360,-4.848,559.79,6452143.607000002,1873305.565,17.0,7.0,2,0.0,0.0,11,203.0,0.0,3.0,4.0,1.0,31.57,-43.997,686.5089999999999,6452163.387,1873436.736,16.6,7.6,2,39.47,11.73,3,201.0,0.0,3.0,4.0,1.0,68.48,12200
8361,-13.908,613.3969999999998,6452158.722,1873357.776,15.0,7.0,2,14.7,5.7,12,203.0,0.0,3.0,4.0,1.0,34.19,-35.204,763.07,6452204.089,1873500.911,16.0,7.0,2,38.59,-15.67,2,201.0,0.0,3.0,4.0,1.0,46.59,3800
8362,-16.125999999999998,1146.149,6452375.548,1873840.504,16.0,7.6,2,0.33,-2.86,1,203.0,0.0,4.0,4.0,1.0,21.55,-34.5,1242.435,6452391.171,1873935.103,14.0,7.0,2,27.32,-6.22,3,211.0,0.0,4.0,4.0,1.0,128.96,40300
8363,-34.113,1218.766,6452384.327000001,1873912.433,14.0,7.0,2,22.68,-3.81,3,211.0,0.0,4.0,4.0,1.0,105.46,-17.736,1124.63,6452365.9339999985,1873821.221,17.0,7.3,2,0.0,0.07,1,201.0,0.0,4.0,4.0,1.0,0.0,39300
8364,-16.15,931.349,6452274.015,1873651.463,18.0,7.0,2,39.84,11.23,2,201.0,0.0,3.0,4.0,1.0,417.35,-27.096,1014.584,6452299.815,1873733.824,14.0,7.0,2,28.5,12.44,3,211.0,0.0,3.0,4.0,1.0,107.44,22200
8365,-13.668,531.755,6452123.487000002,1873284.142,14.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,22.44,-44.797,661.703,6452151.77,1873414.482,14.0,7.0,2,40.64,-11.2,3,211.0,0.0,3.0,4.0,1.0,113.43,13400
8366,-45.635,641.319,6452142.232000002,1873396.63,14.0,7.0,2,44.8,0.9,3,211.0,0.0,3.0,4.0,1.0,102.79,-14.034,551.442,6452131.707,1873302.035,15.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,19.69,12900
8367,-4.848,559.808,6452143.607000002,1873305.565,17.0,7.0,2,0.05,1.54,11,203.0,0.0,3.0,4.0,1.0,32.94,-51.041,556.8330000000002,6452100.732999999,1873323.002,14.0,7.0,2,23.53,-5.26,31,211.0,0.0,3.0,4.0,1.0,0.0,10400
8368,-53.25,538.42,6452090.727000001,1873307.336,14.0,7.0,2,23.23,0.0,31,211.0,0.0,3.0,4.0,1.0,0.0,-35.111,587.5509999999998,6452128.406,1873343.721,16.0,7.0,2,11.08,-0.33,2,201.0,0.0,3.0,4.0,1.0,46.75,9600
8369,-14.677,570.279,6452139.312999999,1873319.29,17.0,7.0,2,1.22,2.64,12,203.0,0.0,3.0,4.0,1.0,19.16,-55.476000000000006,520.11,6452080.719,1873291.703,14.0,7.0,2,20.75,-12.07,31,211.0,0.0,3.0,4.0,1.0,0.0,8800
8370,-40.921,534.052,6452099.88,1873297.932,10.0,4.0,1,9.28,-11.03,3,201.0,0.0,3.0,4.0,1.0,25.02,-55.675,518.153,6452079.687999999,1873290.024,14.0,7.0,2,18.74,-12.5,31,211.0,0.0,3.0,4.0,1.0,0.0,8700
8371,-56.062,511.962,6452076.706,1873284.729,14.0,7.0,2,14.19,0.26,31,211.0,0.0,3.0,4.0,1.0,0.0,48.313,454.777,6452142.386,1873183.535,16.0,7.0,2,0.0,0.0,0,208.0,2.0,0.0,3.0,3.0,0.0,8300
8372,-44.166,553.595,6452105.484,1873317.028,16.6,7.6,2,6.45,-11.46,3,201.0,0.0,3.0,4.0,1.0,44.56,-57.207,492.025,6452067.003,1873267.24,14.0,7.0,2,13.15,-11.2,31,211.0,0.0,3.0,4.0,1.0,0.0,6900
8373,-57.613,486.399,6452064.205,1873262.371,14.0,7.0,2,4.71,0.0,0,211.0,2.0,0.0,4.0,3.0,0.0,-34.628,488.95,6452086.017000001,1873254.688,15.0,7.0,2,0.0,0.0,2,201.0,0.0,3.0,4.0,1.0,0.0,6100
8374,-5.117,486.309,6452111.432999998,1873239.452,16.0,7.4,2,25.34,-9.59,11,203.0,0.0,3.0,4.0,1.0,0.0,-87.602,444.625,6452022.046,1873247.52,14.0,7.0,2,15.43,11.17,0,211.0,2.0,0.0,3.0,3.0,0.0,600
8375,-8.971,770.779,6452230.705,1873496.728,18.0,7.0,2,39.08,9.4,11,203.0,0.0,3.0,4.0,1.0,141.88,-26.178,850.442,6452237.767000001,1873577.789,16.0,7.0,2,33.78,3.9,2,201.0,0.0,3.0,4.0,1.0,45.26,6700
8376,-22.565,812.596,6452229.958,1873540.315,18.0,8.0,2,37.59,5.33,1,201.0,0.0,3.0,4.0,1.0,525.46,-5.034,674.752,6452193.377,1873409.222,17.0,7.0,2,28.25,-4.44,11,203.0,0.0,3.0,4.0,1.0,34.83,53900
8377,-15.394,754.576,6452218.698,1873485.597,15.0,7.0,2,30.35,-4.1,12,203.0,0.0,3.0,4.0,1.0,53.68,-4.622,666.575,6452190.17,1873401.622,17.0,7.0,2,26.31,-5.71,11,203.0,0.0,3.0,4.0,1.0,34.62,53600
8378,-4.839,562.269,6452144.687999999,1873307.786,17.0,7.0,2,4.62,-4.14,11,203.0,0.0,3.0,4.0,1.0,34.02,-14.616,594.0880000000002,6452149.704,1873340.702,15.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,23.65,47300
8379,-33.486,677.4730000000002,6452168.922,1873424.014,15.0,7.0,2,39.78,10.42,2,201.0,0.0,3.0,4.0,1.0,475.89,-4.848,559.79,6452143.607000002,1873305.565,17.0,7.0,2,0.0,0.0,11,203.0,0.0,3.0,4.0,1.0,31.57,45600
8380,-14.675999999999998,570.439,6452139.379,1873319.426,17.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,19.0,-4.848,559.79,6452143.607000002,1873305.565,17.0,7.0,2,0.0,0.0,11,203.0,0.0,3.0,4.0,1.0,31.57,32500
8381,-4.848,559.79,6452143.607000002,1873305.565,17.0,7.0,2,0.0,0.0,11,203.0,0.0,3.0,4.0,1.0,31.57,-24.546,524.812,6452110.673,1873282.613,15.0,7.0,2,0.0,0.0,1,201.0,0.0,3.0,4.0,1.0,37.14,24800
8382,31.11,166.891,6452000.095,1872941.56,16.0,7.0,2,33.31,0.0,3,204.0,0.0,2.0,2.0,1.0,95.29,-30.855,258.613,6451978.783,1873051.116,42.0,8.5,3,3.06,8.39,3,201.0,0.0,2.0,4.0,1.0,0.0,20300
8383,-26.626,1197.436,6452385.124,1873891.726,16.2,7.2,2,42.09,-11.95,2,201.0,0.0,4.0,4.0,1.0,95.35,-15.742,1136.432,6452372.219,1873831.337,16.0,7.4,2,21.45,3.69,1,203.0,0.0,4.0,4.0,1.0,54.87,23300
8384,16.614,598.1519999999998,6452179.5989999985,1873330.8,16.5,7.0,2,40.18,0.0,2,208.0,0.0,3.0,2.0,1.0,631.01,6.711,470.192,6452115.122,1873219.856,17.0,7.0,2,26.22,2.22,0,208.0,2.0,0.0,1.0,2.0,0.0,20700
8385,-14.095999999999998,536.271,6452125.072000002,1873288.416,15.0,7.0,2,14.59,9.67,12,203.0,0.0,3.0,4.0,1.0,33.36,-24.795,555.901,6452123.951,1873310.725,17.0,7.3,2,0.0,0.0,1,201.0,0.0,3.0,4.0,1.0,31.09,7800
8386,-13.668,531.755,6452123.487000002,1873284.142,14.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,22.44,-24.546,524.812,6452110.673,1873282.613,15.0,7.0,2,0.0,0.0,1,201.0,0.0,3.0,4.0,1.0,37.14,30800
8387,-18.1,1421.178,6452420.84,1874097.198,16.0,7.0,2,36.88,11.32,2,201.0,0.0,4.0,4.0,1.0,78.56,-18.707,1369.034,6452427.78,1874048.41,18.0,7.0,2,45.37,-15.84,1,203.0,0.0,4.0,4.0,1.0,36.04,23300
8388,-34.746,514.02,6452096.798,1873277.321,16.5,7.0,2,0.0,0.0,2,201.0,0.0,3.0,4.0,1.0,25.07,-13.668,531.755,6452123.487000002,1873284.142,14.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,22.44,17700
8389,-14.923,687.8810000000002,6452190.147000001,1873425.294,17.0,7.0,2,30.24,3.25,12,203.0,0.0,3.0,4.0,1.0,115.06,-13.629,533.9,6452124.456,1873286.063,14.0,7.0,2,3.72,-5.2,12,203.0,0.0,3.0,4.0,1.0,24.59,61200
8390,-13.668,531.755,6452123.487000002,1873284.142,14.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,22.44,-44.657,620.41,6452134.075,1873377.458,14.5,7.0,2,42.23,0.74,3,201.0,0.0,3.0,4.0,1.0,414.34,50500
8391,-27.639,1150.4489999999996,6452366.516,1873848.84,16.0,7.0,2,0.0,0.0,2,201.0,0.0,4.0,4.0,1.0,23.92,-15.693,1153.401,6452378.694,1873847.061,16.0,7.6,2,9.06,-0.2,1,203.0,0.0,4.0,4.0,1.0,28.77,45000
8392,-14.503,613.557,6452158.261,1873358.19,16.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,19.47,-13.668,531.755,6452123.487000002,1873284.142,14.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,22.44,43400
8393,-13.668,531.755,6452123.487000002,1873284.142,14.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,22.44,-26.454,510.208,6452102.61,1873270.283,18.0,8.0,2,8.74,-2.68,1,201.0,0.0,3.0,4.0,1.0,0.0,40800
8394,55.35,358.495,6452096.932,1873098.366,17.5,7.0,2,0.0,0.0,0,203.0,2.0,0.0,2.0,3.0,0.0,5.8020000000000005,417.616,6452086.6,1873174.81,14.0,7.0,2,22.64,-2.21,0,203.0,2.0,0.0,4.0,2.0,0.0,3500
8395,-9.95,835.138,6452248.672,1873558.128,18.0,7.0,2,37.81,5.99,1,203.0,0.0,3.0,4.0,1.0,122.87,-34.956,853.296,6452230.462,1873583.666,17.0,7.0,2,29.25,-9.41,3,201.0,0.0,3.0,4.0,1.0,85.32,9600
8396,-14.428,487.251,6452103.475,1873244.384,15.0,7.0,2,18.63,-0.11,12,203.0,0.0,3.0,4.0,1.0,0.0,-44.572,542.559,6452100.341,1873307.295,16.6,7.6,2,1.56,0.0,3,201.0,0.0,3.0,4.0,1.0,33.54,5500
8397,-15.297,1142.594,6452374.977999999,1873836.916,16.0,7.4,2,19.34,8.3,1,203.0,0.0,4.0,4.0,1.0,53.67,-36.164,1268.297,6452397.467,1873960.253,15.5,7.0,2,35.19,-1.31,3,201.0,0.0,4.0,4.0,1.0,49.33,24400
8398,-34.743,1240.232,6452390.267999998,1873933.077,18.0,7.0,2,42.1,-9.02,3,211.0,0.0,4.0,4.0,1.0,272.92,-11.513,1187.246,6452395.359,1873876.814,22.0,8.0,2,27.39,0.52,1,205.0,0.0,4.0,4.0,1.0,99.59,7400
8399,-17.601,1537.739,6452417.56,1874216.706,17.0,7.3,2,51.98,-2.15,2,201.0,4.0,0.0,4.0,1.0,153.79,-15.029000000000002,1581.662,6452421.279,1874260.59,16.0,7.6,2,41.48,-9.34,1,203.0,4.0,0.0,4.0,1.0,43.2,57900
8400,-2.2,1469.4920000000004,6452433.602999999,1874148.075,18.0,7.0,2,34.32,15.03,1,203.0,0.0,4.0,4.0,1.0,35.08,-14.534,1449.911,6452422.115,1874127.908,15.0,7.0,2,39.16,-12.57,2,201.0,0.0,4.0,4.0,1.0,145.49,27000
8401,60.482,1550.239,6452495.937999999,1874227.221,15.5,7.0,2,28.86,-0.57,4,208.0,4.0,0.0,2.0,1.0,0.0,24.471,1396.034,6452466.642000001,1874078.66,17.0,7.0,2,51.89,-0.23,2,208.0,0.0,4.0,2.0,1.0,76.21,4400
8402,-37.99,1290.871,6452402.102999999,1873980.743,18.0,7.0,2,51.6,0.0,3,201.0,0.0,4.0,4.0,1.0,206.22,-17.159000000000002,1388.121,6452426.637999998,1874064.67,17.0,7.0,2,39.87,3.08,1,203.0,0.0,4.0,4.0,1.0,108.24,4400
8403,-14.795,1156.495,6452380.687999999,1873849.57,16.0,7.4,2,14.95,5.6,1,203.0,0.0,4.0,4.0,1.0,45.97,-18.872,1306.117,6452422.615,1873987.917,16.5,7.2,2,38.75,11.2,1,201.0,0.0,4.0,4.0,1.0,39.94,26000
8404,-30.41,133.33100000000002,6451930.424,1872934.015,42.0,8.5,3,8.74,0.0,3,201.0,0.0,2.0,4.0,1.0,0.0,38.534,70.227,6451970.075,1872849.389,18.0,7.0,2,4.47,0.56,0,208.0,1.0,0.0,2.0,3.0,0.0,4700
8405,-24.546,524.812,6452110.673,1873282.613,15.0,7.0,2,0.0,0.0,1,201.0,0.0,3.0,4.0,1.0,37.14,49.317,398.216,6452113.08,1873135.201,15.0,7.0,2,24.63,-5.94,0,203.0,2.0,0.0,4.0,2.0,0.0,1100
8406,-34.669000000000004,670.677,6452164.954,1873418.507,16.5,7.0,2,30.87,9.14,2,201.0,0.0,3.0,4.0,1.0,76.86,-14.536,550.945,6452131.039,1873301.805,15.0,7.0,2,0.0,0.0,12,203.0,0.0,3.0,4.0,1.0,19.19,45400
8407,-24.19,1576.497,6452411.987000002,1874255.697,16.0,7.0,2,29.31,8.14,2,201.0,4.0,0.0,4.0,1.0,45.03,-8.307,1554.217,6452427.283,1874233.004,19.0,8.0,2,34.25,-0.05,1,203.0,4.0,0.0,4.0,1.0,70.24,28400
8408,-14.312,545.587,6452128.914,1873296.881,15.0,7.0,2,18.3,0.0,12,203.0,0.0,3.0,4.0,1.0,31.74,-45.029,568.437,6452111.168,1873330.804,15.0,7.0,2,0.0,0.0,3,201.0,0.0,3.0,4.0,1.0,26.35,6600
